"AccountId","AccountDescription","AccountParentId","StoreId","StoreDescription","LocationId","LocationDescription","ProductId","ProductDescription","Sales_ManagerId","Sales_ManagerDescription","DateDATE","DateYear","DateQuarter","DateMonth","DateDAY","CategoryVersion","CategoryCategory","CategoryType","Value","ValueUnit"
"Quantity_sold","Quantity sold","","ST203","Swensens Market","CT10","Reno","PD12","Lemonade","SM7","Kiran Raj","2016-12-01","2016","20164","201612","1","Actual","Actuals","public","2650",
"Original_Sales_Price","Original Sales Price","","ST18","Skyway Mart","CT4","Sacramento","PD2","Pepsi","SM2","Lois Wood","2015-11-01","2015","20154","201511","1","Actual","Actuals","public","4408.4572653","USD"
"Quantity_sold","Quantity sold","","ST98","Walter Store Inc","CT14","Salem","PD13","Apple Cider","SM1","Janet Bury","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","750",
"Original_Sales_Price","Original Sales Price","","ST44","Third Hand","CT15","Eugene","PD25","Low Calorie Beer","SM1","Janet Bury","2015-12-01","2015","20154","201512","1","Actual","Actuals","public","5543.0428879","USD"
"Quantity_sold","Quantity sold","","ST18","Skyway Mart","CT4","Sacramento","PD27","White Wine","SM2","Lois Wood","2015-05-01","2015","20152","201505","1","Actual","Actuals","public","42450",
"Original_Sales_Price","Original Sales Price","","ST184","Supermart Operations","CT15","Eugene","PD28","Mixed Drinks","SM3","John Minker","2016-03-01","2016","20161","201603","1","Actual","Actuals","public","159.3476764","USD"
"Quantity_sold","Quantity sold","","ST3","Value Clothing","CT4","Sacramento","PD16","Watermelon Juice","SM3","John Minker","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","550",
"Original_Sales_Price","Original Sales Price","","ST57","Michaels","CT9","Las Vegas","PD15","Pineapple Juice","SM2","Lois Wood","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","2465.6225528","USD"
"Quantity_sold","Quantity sold","","ST72","Boundry Mart","CT5","San Jose","PD7","Diet Coke","SM8","Gabriel Walton","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","1150",
"Original_Sales_Price","Original Sales Price","","ST167","Gordon Foods","CT12","Carson City","PD6","Orange Crush","SM2","Lois Wood","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","926.6131348","USD"
"Quantity_sold","Quantity sold","","ST11","Vista Foods","CT14","Salem","PD19","Coconut Water","SM5","David Carl","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","250",
"Original_Sales_Price","Original Sales Price","","ST178","Rays Super Foods","CT1","Los Angeles","PD1","Coca-Cola","SM4","Nancy Miller","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","1058.6006163","USD"
"Quantity_sold","Quantity sold","","ST77","McKenzies","CT13","Portland","PD16","Watermelon Juice","SM3","John Minker","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","850",
"Original_Sales_Price","Original Sales Price","","ST165","Albertsons","CT1","Los Angeles","PD23","IPA","SM7","Kiran Raj","2015-05-01","2015","20152","201505","1","Actual","Actuals","public","23499.7953148","USD"
"Quantity_sold","Quantity sold","","ST27","Your Store","CT1","Los Angeles","PD6","Orange Crush","SM5","David Carl","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","450",
"Original_Sales_Price","Original Sales Price","","ST65","Wrapup","CT1","Los Angeles","PD10","Orange with pulp","SM8","Gabriel Walton","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","189830.1140253","USD"
"Quantity_sold","Quantity sold","","ST23","L Mart","CT4","Sacramento","PD5","Fanta","SM8","Gabriel Walton","2015-03-01","2015","20151","201503","1","Actual","Actuals","public","6500",
"Quantity_sold","Quantity sold","","ST77","McKenzies","CT13","Portland","PD5","Fanta","SM3","John Minker","2014-08-01","2014","20143","201408","1","Actual","Actuals","public","2200",
"Original_Sales_Price","Original Sales Price","","ST169","City Market","CT13","Portland","PD29","Sparkling Water","SM4","Nancy Miller","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","1305.7912054","USD"
"Quantity_sold","Quantity sold","","ST147","Kings Super Mart","CT2","San Francisco","PD13","Apple Cider","SM2","Lois Wood","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","550",
"Original_Sales_Price","Original Sales Price","","ST194","Gorettis","CT17","Hillsboro","PD5","Fanta","SM11","James Frank","2014-06-01","2014","20142","201406","1","Actual","Actuals","public","10569.0361962","USD"
"Quantity_sold","Quantity sold","","ST95","Winstons Market","CT3","San Diego","PD4","Ginger Ale","SM9","Lia Armand","2015-11-01","2015","20154","201511","1","Actual","Actuals","public","600",
"Original_Sales_Price","Original Sales Price","","ST176","Tony Finer Mart","CT18","Beaverton","PD18","Strawberry Juice","SM5","David Carl","2016-01-01","2016","20161","201601","1","Actual","Actuals","public","6856.8772495","USD"
"Quantity_sold","Quantity sold","","ST186","Nice N Easy Grocery Shop","CT14","Salem","PD20","Soda","SM5","David Carl","2014-08-01","2014","20143","201408","1","Actual","Actuals","public","3500",
"Original_Sales_Price","Original Sales Price","","ST66","Max","CT14","Salem","PD3","Sprite","SM5","David Carl","2015-07-01","2015","20153","201507","1","Actual","Actuals","public","664.2460763","USD"
"Quantity_sold","Quantity sold","","ST182","IDA","CT8","Beverly Hills","PD6","Orange Crush","SM8","Gabriel Walton","2015-08-01","2015","20153","201508","1","Actual","Actuals","public","50",
"Original_Sales_Price","Original Sales Price","","ST143","Handi Mart Food","CT1","Los Angeles","PD17","Pomegranate","SM7","Kiran Raj","2015-10-01","2015","20154","201510","1","Actual","Actuals","public","717.684409","USD"
"Quantity_sold","Quantity sold","","ST58","Williams Mart","CT5","San Jose","PD15","Pineapple Juice","SM3","John Minker","2015-10-01","2015","20154","201510","1","Actual","Actuals","public","700",
"Original_Sales_Price","Original Sales Price","","ST178","Rays Super Foods","CT1","Los Angeles","PD10","Orange with pulp","SM4","Nancy Miller","2016-04-01","2016","20162","201604","1","Actual","Actuals","public","133294.7531897","USD"
"Quantity_sold","Quantity sold","","ST104","Bayview Thriftway","CT1","Los Angeles","PD4","Ginger Ale","SM5","David Carl","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","400",
"Original_Sales_Price","Original Sales Price","","ST99","Holdem Supermarket","CT15","Eugene","PD7","Diet Coke","SM1","Janet Bury","2014-04-01","2014","20142","201404","1","Actual","Actuals","public","2550.9477979","USD"
"Quantity_sold","Quantity sold","","ST18","Skyway Mart","CT1","Los Angeles","PD28","Mixed Drinks","SM2","Lois Wood","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","100",
"Original_Sales_Price","Original Sales Price","","ST206","Johns Corner Store","CT14","Salem","PD12","Lemonade","SM6","Ed Young","2014-04-01","2014","20142","201404","1","Actual","Actuals","public","8188.8272215","USD"
"Quantity_sold","Quantity sold","","ST93","Kirby Foods","CT10","Reno","PD13","Apple Cider","SM7","Kiran Raj","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","1800",
"Original_Sales_Price","Original Sales Price","","ST220","Harvestime Foods","CT1","Los Angeles","PD16","Watermelon Juice","SM7","Kiran Raj","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","14014.4560751","USD"
"Quantity_sold","Quantity sold","","ST216","Flash Foods","CT1","Los Angeles","PD16","Watermelon Juice","SM5","David Carl","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","3500",
"Original_Sales_Price","Original Sales Price","","ST80","Lornes","CT1","Los Angeles","PD3","Sprite","SM8","Gabriel Walton","2015-03-01","2015","20151","201503","1","Actual","Actuals","public","4251.1748882","USD"
"Quantity_sold","Quantity sold","","ST115","Night Stop ","CT6","Oakland","PD16","Watermelon Juice","SM1","Janet Bury","2016-04-01","2016","20162","201604","1","Actual","Actuals","public","1650",
"Original_Sales_Price","Original Sales Price","","ST212","Lotte Mart","CT1","Los Angeles","PD5","Fanta","SM3","John Minker","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","8314.3084744","USD"
"Quantity_sold","Quantity sold","","ST76","Marine Market","CT16","Gresham","PD11","Orange no pulp","SM5","David Carl","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","300",
"Quantity_sold","Quantity sold","","ST128","Hudsons","CT1","Los Angeles","PD6","Orange Crush","SM2","Lois Wood","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","1400",
"Original_Sales_Price","Original Sales Price","","ST62","Fasco ","CT1","Los Angeles","PD13","Apple Cider","SM5","David Carl","2015-05-01","2015","20152","201505","1","Actual","Actuals","public","13426.1436451","USD"
"Quantity_sold","Quantity sold","","ST197","Richmond Night Market","CT1","Los Angeles","PD19","Coconut Water","SM7","Kiran Raj","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","50",
"Original_Sales_Price","Original Sales Price","","ST1","Second Hand","CT4","Sacramento","PD19","Coconut Water","SM1","Janet Bury","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","574.6180339","USD"
"Quantity_sold","Quantity sold","","ST141","Montford Convenience","CT1","Los Angeles","PD21","Dark Beer","SM7","Kiran Raj","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","750",
"Original_Sales_Price","Original Sales Price","","ST151","Magruders Grocery","CT14","Salem","PD12","Lemonade","SM6","Ed Young","2016-12-01","2016","20164","201612","1","Actual","Actuals","public","30664.5444891","USD"
"Quantity_sold","Quantity sold","","ST128","Hudsons","CT1","Los Angeles","PD19","Coconut Water","SM2","Lois Wood","2015-07-01","2015","20153","201507","1","Actual","Actuals","public","200",
"Original_Sales_Price","Original Sales Price","","ST65","Wrapup","CT1","Los Angeles","PD12","Lemonade","SM8","Gabriel Walton","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","16056.5239638","USD"
"Quantity_sold","Quantity sold","","ST125","Commercial Corner Store","CT6","Oakland","PD1","Coca-Cola","SM3","John Minker","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","800",
"Original_Sales_Price","Original Sales Price","","ST56","Renfrew","CT1","Los Angeles","PD15","Pineapple Juice","SM1","Janet Bury","2014-07-01","2014","20143","201407","1","Actual","Actuals","public","1131.0195196","USD"
"Quantity_sold","Quantity sold","","ST121","Thrifties","CT16","Gresham","PD27","White Wine","SM5","David Carl","2014-05-01","2014","20142","201405","1","Actual","Actuals","public","11100",
"Original_Sales_Price","Original Sales Price","","ST20","A&A","CT1","Los Angeles","PD13","Apple Cider","SM10","Gary Dumin","2016-06-01","2016","20162","201606","1","Actual","Actuals","public","21382.3769163","USD"
"Quantity_sold","Quantity sold","","ST164","Hanson Foods","CT2","San Francisco","PD18","Strawberry Juice","SM5","David Carl","2016-03-01","2016","20161","201603","1","Actual","Actuals","public","100",
"Original_Sales_Price","Original Sales Price","","ST45","Mstore","CT4","Sacramento","PD20","Soda","SM4","Nancy Miller","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","295.2723134","USD"
"Quantity_sold","Quantity sold","","ST24","Looking Good","CT13","Portland","PD29","Sparkling Water","SM8","Gabriel Walton","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","500",
"Original_Sales_Price","Original Sales Price","","ST188","Arrowhead Corner Store","CT8","Beverly Hills","PD13","Apple Cider","SM8","Gabriel Walton","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","8950.7624301","USD"
"Quantity_sold","Quantity sold","","ST37","Super Mart","CT2","San Francisco","PD24","Amber","SM2","Lois Wood","2014-04-01","2014","20142","201404","1","Actual","Actuals","public","150",
"Original_Sales_Price","Original Sales Price","","ST99","Holdem Supermarket","CT15","Eugene","PD22","Lager","SM1","Janet Bury","2016-04-01","2016","20162","201604","1","Actual","Actuals","public","19365.8115909","USD"
"Quantity_sold","Quantity sold","","ST214","Hillcrest","CT7","Santa Barbara","PD15","Pineapple Juice","SM5","David Carl","2014-05-01","2014","20142","201405","1","Actual","Actuals","public","450",
"Original_Sales_Price","Original Sales Price","","ST96","McMaller","CT14","Salem","PD11","Orange no pulp","SM6","Ed Young","2015-02-01","2015","20151","201502","1","Actual","Actuals","public","1491.1770236","USD"
"Quantity_sold","Quantity sold","","ST6","Heinens Village Market","CT10","Reno","PD27","White Wine","SM4","Nancy Miller","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","400",
"Original_Sales_Price","Original Sales Price","","ST5","W-Mart S","CT4","Sacramento","PD21","Dark Beer","SM1","Janet Bury","2016-03-01","2016","20161","201603","1","Actual","Actuals","public","96253.415789","USD"
"Quantity_sold","Quantity sold","","ST71","Como Lake Department Store","CT11","Henderson","PD27","White Wine","SM7","Kiran Raj","2014-01-01","2014","20141","201401","1","Actual","Actuals","public","100",
"Original_Sales_Price","Original Sales Price","","ST192","Super Foods","CT7","Santa Barbara","PD13","Apple Cider","SM5","David Carl","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","8950.7624301","USD"
"Quantity_sold","Quantity sold","","ST162","Food Emporium","CT6","Oakland","PD21","Dark Beer","SM5","David Carl","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","70000",
"Original_Sales_Price","Original Sales Price","","ST191","John Brooks Foods","CT3","San Diego","PD15","Pineapple Juice","SM7","Kiran Raj","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","2262.0390393","USD"
"Quantity_sold","Quantity sold","","ST175","Jumbo Foods","CT1","Los Angeles","PD7","Diet Coke","SM8","Gabriel Walton","2016-06-01","2016","20162","201606","1","Actual","Actuals","public","250",
"Original_Sales_Price","Original Sales Price","","ST124","Barnet Depot","CT14","Salem","PD27","White Wine","SM9","Lia Armand","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","326.4663712","USD"
"Quantity_sold","Quantity sold","","ST124","Barnet Depot","CT16","Gresham","PD23","IPA","SM9","Lia Armand","2015-01-01","2015","20151","201501","1","Actual","Actuals","public","23100",
"Original_Sales_Price","Original Sales Price","","ST42","W-Mart","CT4","Sacramento","PD25","Low Calorie Beer","SM1","Janet Bury","2015-09-01","2015","20153","201509","1","Actual","Actuals","public","5922.0543675","USD"
"Quantity_sold","Quantity sold","","ST95","Winstons Market","CT3","San Diego","PD5","Fanta","SM9","Lia Armand","2014-01-01","2014","20141","201401","1","Actual","Actuals","public","9950",
"Original_Sales_Price","Original Sales Price","","ST80","Lornes","CT1","Los Angeles","PD11","Orange no pulp","SM8","Gabriel Walton","2014-06-01","2014","20142","201406","1","Actual","Actuals","public","182.7422823","USD"
"Quantity_sold","Quantity sold","","ST59","Seigal","CT13","Portland","PD5","Fanta","SM4","Nancy Miller","2015-01-01","2015","20151","201501","1","Actual","Actuals","public","15700",
"Original_Sales_Price","Original Sales Price","","ST73","Johnson Store","CT1","Los Angeles","PD18","Strawberry Juice","SM2","Lois Wood","2015-07-01","2015","20153","201507","1","Actual","Actuals","public","2262.9957919","USD"
"Quantity_sold","Quantity sold","","ST100","Park Market","CT1","Los Angeles","PD28","Mixed Drinks","SM4","Nancy Miller","2014-11-01","2014","20144","201411","1","Actual","Actuals","public","150",
"Original_Sales_Price","Original Sales Price","","ST158","K C Foods","CT16","Gresham","PD23","IPA","SM2","Lois Wood","2015-11-01","2015","20154","201511","1","Actual","Actuals","public","237.3018546","USD"
"Quantity_sold","Quantity sold","","ST126","Rosa Foods","CT9","Las Vegas","PD28","Mixed Drinks","SM7","Kiran Raj","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","100",
"Original_Sales_Price","Original Sales Price","","ST28","Bales Thriftway","CT3","San Diego","PD14","Mango Juice","SM7","Kiran Raj","2014-11-01","2014","20144","201411","1","Actual","Actuals","public","633.0853328","USD"
"Quantity_sold","Quantity sold","","ST27","Your Store","CT1","Los Angeles","PD24","Amber","SM5","David Carl","2016-08-01","2016","20163","201608","1","Actual","Actuals","public","1200",
"Original_Sales_Price","Original Sales Price","","ST206","Johns Corner Store","CT14","Salem","PD26","Red Wine","SM6","Ed Young","2016-12-01","2016","20164","201612","1","Actual","Actuals","public","603.4892426","USD"
"Quantity_sold","Quantity sold","","ST176","Tony Finer Mart","CT14","Salem","PD24","Amber","SM5","David Carl","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","2000",
"Original_Sales_Price","Original Sales Price","","ST10","Ozzy","CT4","Sacramento","PD5","Fanta","SM8","Gabriel Walton","2014-06-01","2014","20142","201406","1","Actual","Actuals","public","5354.9783394","USD"
"Quantity_sold","Quantity sold","","ST22","PriceLow Clothing","CT13","Portland","PD5","Fanta","SM3","John Minker","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","2800",
"Original_Sales_Price","Original Sales Price","","ST25","Mussers Market","CT4","Sacramento","PD25","Low Calorie Beer","SM8","Gabriel Walton","2014-02-01","2014","20141","201402","1","Actual","Actuals","public","789.607249","USD"
"Quantity_sold","Quantity sold","","ST170","Old Riverton Corner Store","CT8","Beverly Hills","PD3","Sprite","SM1","Janet Bury","2015-01-01","2015","20151","201501","1","Actual","Actuals","public","150",
"Original_Sales_Price","Original Sales Price","","ST26","Browns Superstore","CT3","San Diego","PD29","Sparkling Water","SM7","Kiran Raj","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","1469.015106","USD"
"Quantity_sold","Quantity sold","","ST12","All-you-need Store","CT3","San Diego","PD10","Orange with pulp","SM9","Lia Armand","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","10850",
"Original_Sales_Price","Original Sales Price","","ST86","Joes Market","CT1","Los Angeles","PD6","Orange Crush","SM7","Kiran Raj","2015-02-01","2015","20151","201502","1","Actual","Actuals","public","70770.4530123","USD"
"Quantity_sold","Quantity sold","","ST10","Ozzy","CT4","Sacramento","PD27","White Wine","SM8","Gabriel Walton","2014-07-01","2014","20143","201407","1","Actual","Actuals","public","5300",
"Original_Sales_Price","Original Sales Price","","ST179","Daddy Rays","CT14","Salem","PD4","Ginger Ale","SM9","Lia Armand","2014-02-01","2014","20141","201402","1","Actual","Actuals","public","540.4708614","USD"
"Quantity_sold","Quantity sold","","ST101","Budget Mart","CT1","Los Angeles","PD12","Lemonade","SM7","Kiran Raj","2015-05-01","2015","20152","201505","1","Actual","Actuals","public","1900",
"Original_Sales_Price","Original Sales Price","","ST157","Roys Inc","CT6","Oakland","PD2","Pepsi","SM3","John Minker","2016-08-01","2016","20163","201608","1","Actual","Actuals","public","1037.2840624","USD"
"Quantity_sold","Quantity sold","","ST104","Bayview Thriftway","CT5","San Jose","PD11","Orange no pulp","SM5","David Carl","2016-06-01","2016","20162","201606","1","Actual","Actuals","public","700",
"Original_Sales_Price","Original Sales Price","","ST37","Super Mart","CT2","San Francisco","PD7","Diet Coke","SM2","Lois Wood","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","19173.7906376","USD"
"Quantity_sold","Quantity sold","","ST142","K & K Food Market","CT1","Los Angeles","PD11","Orange no pulp","SM7","Kiran Raj","2014-08-01","2014","20143","201408","1","Actual","Actuals","public","50",
"Original_Sales_Price","Original Sales Price","","ST65","Wrapup","CT1","Los Angeles","PD13","Apple Cider","SM8","Gabriel Walton","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","10939.8207479","USD"
"Quantity_sold","Quantity sold","","ST204","Shoreline Corner Mart","CT1","Los Angeles","PD21","Dark Beer","SM1","Janet Bury","2016-10-01","2016","20164","201610","1","Actual","Actuals","public","100",
"Original_Sales_Price","Original Sales Price","","ST71","Como Lake Department Store","CT9","Las Vegas","PD6","Orange Crush","SM7","Kiran Raj","2015-10-01","2015","20154","201510","1","Actual","Actuals","public","1698.7907471","USD"
"Quantity_sold","Quantity sold","","ST54","American Store","CT2","San Francisco","PD2","Pepsi","SM5","David Carl","2016-06-01","2016","20162","201606","1","Actual","Actuals","public","15050",
"Original_Sales_Price","Original Sales Price","","ST52","Sennate","CT1","Los Angeles","PD11","Orange no pulp","SM5","David Carl","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","2192.9073876","USD"
"Quantity_sold","Quantity sold","","ST125","Commercial Corner Store","CT5","San Jose","PD27","White Wine","SM3","John Minker","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","200",
"Original_Sales_Price","Original Sales Price","","ST20","A&A","CT1","Los Angeles","PD14","Mango Juice","SM10","Gary Dumin","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","1107.8993324","USD"
"Quantity_sold","Quantity sold","","ST11","Vista Foods","CT14","Salem","PD14","Mango Juice","SM5","David Carl","2015-07-01","2015","20153","201507","1","Actual","Actuals","public","600",
"Original_Sales_Price","Original Sales Price","","ST5","W-Mart S","CT4","Sacramento","PD23","IPA","SM1","Janet Bury","2014-07-01","2014","20143","201407","1","Actual","Actuals","public","1612.731051","USD"
"Quantity_sold","Quantity sold","","ST147","Kings Super Mart","CT2","San Francisco","PD28","Mixed Drinks","SM2","Lois Wood","2016-08-01","2016","20163","201608","1","Actual","Actuals","public","250",
"Original_Sales_Price","Original Sales Price","","ST135","Binns Store","CT5","San Jose","PD7","Diet Coke","SM8","Gabriel Walton","2014-03-01","2014","20141","201403","1","Actual","Actuals","public","9447.954807","USD"
"Quantity_sold","Quantity sold","","ST113","Rickys Thrifts","CT6","Oakland","PD22","Lager","SM3","John Minker","2016-06-01","2016","20162","201606","1","Actual","Actuals","public","3100",
"Original_Sales_Price","Original Sales Price","","ST30","Oak Park Market","CT11","Henderson","PD17","Pomegranate","SM10","Gary Dumin","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","23613.6112676","USD"
"Quantity_sold","Quantity sold","","ST64","Tiny Ten Store","CT2","San Francisco","PD26","Red Wine","SM7","Kiran Raj","2015-12-01","2015","20154","201512","1","Actual","Actuals","public","500",
"Original_Sales_Price","Original Sales Price","","ST98","Walter Store Inc","CT14","Salem","PD29","Sparkling Water","SM1","Janet Bury","2014-06-01","2014","20142","201406","1","Actual","Actuals","public","1142.5673047","USD"
"Quantity_sold","Quantity sold","","ST163","Dahls Food Mart","CT6","Oakland","PD4","Ginger Ale","SM9","Lia Armand","2016-07-01","2016","20163","201607","1","Actual","Actuals","public","100",
"Original_Sales_Price","Original Sales Price","","ST133","Rupert Corner Store","CT6","Oakland","PD4","Ginger Ale","SM8","Gabriel Walton","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","519.6835206","USD"
"Quantity_sold","Quantity sold","","ST35","Quality Shopping","CT14","Salem","PD18","Strawberry Juice","SM4","Nancy Miller","2015-11-01","2015","20154","201511","1","Actual","Actuals","public","2250",
"Original_Sales_Price","Original Sales Price","","ST31","Covington Foods","CT4","Sacramento","PD11","Orange no pulp","SM7","Kiran Raj","2015-01-01","2015","20151","201501","1","Actual","Actuals","public","1096.4536938","USD"
"Quantity_sold","Quantity sold","","ST32","Yakima Market","CT4","Sacramento","PD20","Soda","SM7","Kiran Raj","2014-01-01","2014","20141","201401","1","Actual","Actuals","public","250",
"Original_Sales_Price","Original Sales Price","","ST23","L Mart","CT4","Sacramento","PD24","Amber","SM8","Gabriel Walton","2015-03-01","2015","20151","201503","1","Actual","Actuals","public","16666.3125741","USD"
"Quantity_sold","Quantity sold","","ST46","Pavar","CT1","Los Angeles","PD1","Coca-Cola","SM7","Kiran Raj","2016-05-01","2016","20162","201605","1","Actual","Actuals","public","700",
"Original_Sales_Price","Original Sales Price","","ST209","Stripes","CT15","Eugene","PD11","Orange no pulp","SM1","Janet Bury","2016-05-01","2016","20162","201605","1","Actual","Actuals","public","4100.7368148","USD"
"Quantity_sold","Quantity sold","","ST37","Super Mart","CT2","San Francisco","PD10","Orange with pulp","SM2","Lois Wood","2016-05-01","2016","20162","201605","1","Actual","Actuals","public","20400",
"Original_Sales_Price","Original Sales Price","","ST211","Lakeview One Stop","CT1","Los Angeles","PD9","Apple Juice","SM7","Kiran Raj","2016-11-01","2016","20164","201611","1","Actual","Actuals","public","2477.5231162","USD"
"Quantity_sold","Quantity sold","","ST40","Only Fabric","CT3","San Diego","PD29","Sparkling Water","SM9","Lia Armand","2016-06-01","2016","20162","201606","1","Actual","Actuals","public","950",
"Original_Sales_Price","Original Sales Price","","ST54","American Store","CT2","San Francisco","PD16","Watermelon Juice","SM5","David Carl","2014-10-01","2014","20144","201410","1","Actual","Actuals","public","7125.8118967","USD"
"Quantity_sold","Quantity sold","","ST70","C-Mart","CT1","Los Angeles","PD16","Watermelon Juice","SM3","John Minker","2014-06-01","2014","20142","201406","1","Actual","Actuals","public","850",
"Original_Sales_Price","Original Sales Price","","ST74","Meadow Mart","CT15","Eugene","PD5","Fanta","SM3","John Minker","2015-06-01","2015","20152","201506","1","Actual","Actuals","public","4509.4554437","USD"
"Quantity_sold","Quantity sold","","ST125","Commercial Corner Store","CT1","Los Angeles","PD4","Ginger Ale","SM3","John Minker","2015-11-01","2015","20154","201511","1","Actual","Actuals","public","250",
"Quantity_sold","Quantity sold","","ST157","Roys Inc","CT6","Oakland","PD2","Pepsi","SM3","John Minker","2016-01-01","2016","20161","201601","1","Actual","Actuals","public","1000",
"Original_Sales_Price","Original Sales Price","","ST40","Only Fabric","CT3","San Diego","PD2","Pepsi","SM9","Lia Armand","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","777.9630468","USD"
"Quantity_sold","Quantity sold","","ST182","IDA","CT7","Santa Barbara","PD12","Lemonade","SM8","Gabriel Walton","2014-09-01","2014","20143","201409","1","Actual","Actuals","public","1350",
"Original_Sales_Price","Original Sales Price","","ST72","Boundry Mart","CT1","Los Angeles","PD18","Strawberry Juice","SM8","Gabriel Walton","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","1810.3966335","USD"
"Quantity_sold","Quantity sold","","ST33","Asafo Foods","CT4","Sacramento","PD29","Sparkling Water","SM7","Kiran Raj","2014-04-01","2014","20142","201404","1","Actual","Actuals","public","150",
"Original_Sales_Price","Original Sales Price","","ST33","Asafo Foods","CT4","Sacramento","PD15","Pineapple Juice","SM7","Kiran Raj","2014-08-01","2014","20143","201408","1","Actual","Actuals","public","2120.6615993","USD"
"Quantity_sold","Quantity sold","","ST10","Ozzy","CT4","Sacramento","PD4","Ginger Ale","SM8","Gabriel Walton","2015-10-01","2015","20154","201510","1","Actual","Actuals","public","150",
"Original_Sales_Price","Original Sales Price","","ST169","City Market","CT13","Portland","PD17","Pomegranate","SM4","Nancy Miller","2016-03-01","2016","20161","201603","1","Actual","Actuals","public","554.411206","USD"
"Quantity_sold","Quantity sold","","ST208","Carlton General Store","CT14","Salem","PD6","Orange Crush","SM1","Janet Bury","2014-02-01","2014","20141","201402","1","Actual","Actuals","public","4550",
"Original_Sales_Price","Original Sales Price","","ST100","Park Market","CT5","San Jose","PD27","White Wine","SM4","Nancy Miller","2016-06-01","2016","20162","201606","1","Actual","Actuals","public","932.7610606","USD"
"Quantity_sold","Quantity sold","","ST79","Gords","CT13","Portland","PD10","Orange with pulp","SM8","Gabriel Walton","2016-02-01","2016","20161","201602","1","Actual","Actuals","public","32400",
"Original_Sales_Price","Original Sales Price","","ST51","Damnit Mart","CT4","Sacramento","PD21","Dark Beer","SM5","David Carl","2016-03-01","2016","20161","201603","1","Actual","Actuals","public","7018.4782346","USD"
"Quantity_sold","Quantity sold","","ST46","Pavar","CT1","Los Angeles","PD8","Root Beer","SM7","Kiran Raj","2016-05-01","2016","20162","201605","1","Actual","Actuals","public","3950",
"Original_Sales_Price","Original Sales Price","","ST102","Dora Tolleson","CT1","Los Angeles","PD29","Sparkling Water","SM3","John Minker","2014-12-01","2014","20144","201412","1","Actual","Actuals","public","1305.7912054","USD"
"Quantity_sold","Quantity sold","","ST92","Jensens A G Market","CT2","San Francisco","PD12","Lemonade","SM2","Lois Wood","2016-09-01","2016","20163","201609","1","Actual","Actuals","public","2200",
"Original_Sales_Price","Original Sales Price","","ST11","Vista Foods","CT14","Salem","PD12","Lemonade","SM5","David Carl","2015-05-01","2015","20152","201505","1","Actual","Actuals","public","8711.5183208","USD"
"Quantity_sold","Quantity sold","","ST60","Hooli","CT1","Los Angeles","PD29","Sparkling Water","SM1","Janet Bury","2014-08-01","2014","20143","201408","1","Actual","Actuals","public","300",
